City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
322,akjoujt,19.6969,-14.4164,34.660000000000025,12,66,4.8,MR,1684760807
323,souillac,-20.5167,57.5167,25.439999999999998,72,2,2.43,MU,1684760807
324,krasnyy chikoy,50.3643,108.7512,13.390000000000043,39,100,1.08,RU,1684760808
325,kuanda,56.3161,116.0806,12.990000000000009,49,100,0.59,RU,1684760808
326,brisas de zicatela,15.8369,-97.0419,27.29000000000002,83,75,4.12,MX,1684760808
327,lincoln city,44.9582,-124.0179,10.939999999999998,92,98,3.01,US,1684760809
328,praia,14.9215,-23.5087,27.30000000000001,57,40,10.29,CV,1684760809
329,aral,40.5156,81.2636,26.810000000000002,21,77,8.36,CN,1684760810
330,taksimo,56.3444,114.8794,12.28000000000003,46,95,0.87,RU,1684760810
331,pelabuhanratu,-6.9875,106.5514,26.27000000000004,85,100,2.45,ID,1684760811
332,midland,31.9974,-102.0779,18.600000000000023,85,100,7.2,US,1684760576
333,westport,41.1415,-73.3579,19.379999999999995,67,0,5.14,US,1684760732
334,kimbe,-5.5502,150.1429,23.660000000000025,94,100,1.94,PG,1684760812
335,nadym,65.5333,72.5167,15.740000000000009,46,13,5.47,RU,1684760812
336,baiyin,36.5583,104.2081,17.430000000000007,22,100,5.62,CN,1684760812
337,yuzhno-kurilsk,44.0306,145.8556,6.020000000000039,92,63,7.2,RU,1684760813
338,praia da vitoria,38.7333,-27.0667,19.310000000000002,94,75,5.06,PT,1684760813
339,fada,9.5667,8.3,32.700000000000045,45,62,1.62,NG,1684760813
340,toliara,-23.35,43.6667,24.74000000000001,57,0,3.35,MG,1684760813
341,itaituba,-4.2761,-55.9836,27.560000000000002,78,99,2.06,BR,1684760814
342,saint-francois,46.4154,3.9054,21.650000000000034,89,75,3.09,FR,1684760814
343,al bardiyah,31.7561,25.0865,23.80000000000001,54,4,5.85,LY,1684760814
344,ceerigaabo,10.6162,47.368,22.33000000000004,58,100,1.37,SO,1684760814
345,pemba,-12.974,40.5178,27.150000000000034,71,12,4.8,MZ,1684760815
346,borazjan,29.2666,51.2159,37.960000000000036,19,0,6.32,IR,1684760815
347,prince rupert,54.3161,-130.3201,8.5,90,88,2.71,CA,1684760815
348,embu,-23.6489,-46.8522,20.420000000000016,59,100,2.38,BR,1684760815
349,andergrove,-21.0833,149.1833,18.99000000000001,70,100,6.54,AU,1684760816
350,flin flon,54.7682,-101.865,5.910000000000025,81,100,0.0,CA,1684760782
351,linjiang,41.8069,126.9078,8.730000000000018,79,4,0.45,CN,1684760816
352,soio,-6.1349,12.3689,27.29000000000002,71,89,3.53,AO,1684760816
353,barra de santo antonio,-9.4047,-35.5072,25.600000000000023,81,14,2.76,BR,1684760817
354,puerto armuelles,8.2833,-82.8667,27.870000000000005,89,100,2.11,PA,1684760817
355,heroica ciudad de tlaxiaco,17.2667,-97.6833,15.990000000000009,83,98,0.79,MX,1684760817
356,egilsstadir,65.2653,-14.3948,9.480000000000018,36,100,12.0,IS,1684760818
357,howrah,22.5892,88.3103,33.0,70,20,5.14,IN,1684760818
358,murzuq,25.9155,13.9184,33.56,10,3,0.98,LY,1684760818
359,mejit,10.2753,170.8646,27.810000000000002,81,100,6.36,MH,1684760819
360,chonchi,-42.6128,-73.8092,3.9500000000000455,95,35,0.89,CL,1684760557
361,mitsamiouli,-11.3847,43.2844,27.450000000000045,75,42,2.88,KM,1684760819
362,center,31.5107,-96.4247,19.890000000000043,79,0,2.06,US,1684760820
363,lamu,-2.2717,40.902,30.120000000000005,74,5,5.19,KE,1684760820
364,kone,-21.0595,164.8658,19.04000000000002,77,75,2.83,NC,1684760820
365,kelo,9.3086,15.8066,38.47000000000003,27,57,2.07,TD,1684760820
366,nambucca,-30.6333,152.9833,9.350000000000023,81,0,1.98,AU,1684760821
367,soroti,1.7146,33.6111,29.620000000000005,47,25,0.83,UG,1684760821
368,al 'aziziyah,32.9058,45.0616,37.52000000000004,9,1,2.28,IQ,1684760821
369,nar'yan-mar,67.6713,53.087,21.189999999999998,37,74,4.86,RU,1684760822
370,lakes,61.6071,-149.3086,4.640000000000043,80,0,2.06,US,1684760823
371,kirakira,-10.4544,161.9205,27.02000000000004,82,100,2.28,SB,1684760825
372,akobo,7.4344,3.9497,32.950000000000045,52,100,1.51,NG,1684760826
373,arauca,7.0847,-70.7591,23.860000000000014,93,98,2.21,CO,1684760826
374,cromwell,41.5951,-72.6454,19.189999999999998,76,0,3.6,US,1684760787
375,boca suno,-0.7167,-77.1333,25.07000000000005,79,89,0.56,EC,1684760828
376,nizhneangarsk,55.7833,109.55,4.7900000000000205,91,98,1.86,RU,1684760828
377,sutherlin,43.3901,-123.3126,11.0,71,0,1.54,US,1684760829
378,al jumum,21.6169,39.6981,38.51000000000005,19,0,8.13,SA,1684760831
379,ardakan,32.31,54.0175,34.55000000000001,10,69,3.44,IR,1684760832
380,sanctuary point,-35.1114,150.629,13.75,76,3,2.51,AU,1684760832
381,north bend,43.4065,-124.2243,8.810000000000002,100,0,1.54,US,1684760717
382,itabira,-19.6192,-43.2269,21.25,58,59,2.4,BR,1684760833
383,ar ruways,24.1103,52.7306,33.55000000000001,42,0,6.21,AE,1684760834
384,monchegorsk,67.9397,32.8739,23.100000000000023,36,100,2.65,RU,1684760813
385,sake,-1.5736,29.045,21.32000000000005,79,84,1.3,CD,1684760835
386,trstenik,43.6169,21.0025,24.230000000000018,48,32,3.21,RS,1684760836
387,tambopata,-12.7333,-69.1833,25.939999999999998,83,75,1.03,PE,1684760837
388,porto novo,6.4965,2.6036,30.900000000000034,65,96,4.51,BJ,1684760737
389,aasiaat,68.7098,-52.8699,-2.3100000000000023,77,30,9.52,GL,1684760838
390,rio grande,-32.035,-52.0986,22.060000000000002,88,86,4.19,BR,1684760839
391,thinadhoo,0.5333,72.9333,28.939999999999998,71,95,1.82,MV,1684760840
392,swartz creek,42.9572,-83.8305,16.54000000000002,81,0,0.0,US,1684760842
393,poltavka,54.3663,71.7632,23.160000000000025,32,57,5.46,RU,1684760844
394,rey bouba,8.6724,14.1786,39.960000000000036,28,46,1.67,CM,1684760844
395,lata,40.1629,-8.3327,26.379999999999995,39,99,1.97,PT,1684760845
396,ratnagiri,16.9833,73.3,29.55000000000001,75,2,6.69,IN,1684760846
397,north tamworth,-31.0778,150.9261,5.060000000000002,75,0,2.06,AU,1684760847
398,sao geraldo do araguaia,-6.4006,-48.555,27.890000000000043,75,22,2.6,BR,1684760847
399,kalmunai,7.4167,81.8167,28.150000000000034,78,32,3.84,LK,1684760848
400,qamdo,31.1667,97.2333,4.580000000000041,50,97,2.45,CN,1684760722
401,manta,-0.95,-80.7333,24.879999999999995,88,75,3.09,EC,1684760849
402,ulladulla,-35.35,150.4667,9.170000000000016,74,3,2.07,AU,1684760850
403,kampong thom,12.7111,104.8887,26.760000000000048,80,100,4.87,KH,1684760842
404,wau,7.7029,27.9953,41.22000000000003,19,2,1.48,SS,1684760851
405,zhangatas,43.5667,69.75,24.80000000000001,27,36,5.1,KZ,1684760852
406,happy valley-goose bay,53.3168,-60.3315,4.480000000000018,49,100,6.3,CA,1684760853
407,mahbubnagar,16.7333,77.9833,27.600000000000023,51,96,7.86,IN,1684760777
408,linqiong,30.4159,103.4609,17.900000000000034,73,100,0.41,CN,1684760723
409,zhangye,38.9342,100.4517,20.05000000000001,29,100,10.55,CN,1684760855
410,nyala,12.05,24.8833,41.210000000000036,8,8,5.83,SD,1684760855
411,mersa matruh,31.3525,27.2453,22.670000000000016,63,0,7.38,EG,1684760856
412,kourou,5.1552,-52.6478,27.03000000000003,90,100,3.59,GF,1684760857
413,alaminos,14.0639,121.2465,27.439999999999998,89,100,1.1,PH,1684760857
414,bodo,67.28,14.405,18.02000000000004,48,0,5.66,NO,1684760858
415,las terrenas,19.311,-69.5428,25.930000000000007,89,40,0.0,DO,1684760859
416,howard springs,-12.497,131.047,22.950000000000045,38,6,3.33,AU,1684760859
417,san julian,21.0167,-102.1667,18.08000000000004,57,51,0.84,MX,1684760860
418,corinto,37.9407,22.9573,21.05000000000001,54,96,6.08,GR,1684760861
419,okha,53.5739,142.9478,1.2200000000000273,93,80,3.98,RU,1684760862
420,pandan,14.0453,124.1694,27.210000000000036,83,0,1.87,PH,1684760862
421,piti village,13.4626,144.6933,28.49000000000001,87,40,4.12,GU,1684760863
422,puchezh,56.9788,43.1676,18.910000000000025,51,100,3.67,RU,1684760863
423,tocopilla,-22.092,-70.1979,20.77000000000004,59,0,4.55,CL,1684761104
424,cannonvale,-20.2833,148.7,19.660000000000025,67,93,6.11,AU,1684761104
425,arvika,59.6553,12.5852,21.340000000000032,49,83,3.11,SE,1684761104
426,sakhipur,24.3,90.1833,30.77000000000004,59,13,3.35,BD,1684761105
427,okhotsk,59.3833,143.3,0.9800000000000182,99,100,3.72,RU,1684761105
428,tazacorte,28.629,-17.9293,20.54000000000002,87,75,2.57,ES,1684761105
429,cooper's town,26.8667,-77.5167,25.480000000000018,74,8,4.35,BS,1684761080
430,edson,53.5835,-116.4356,11.060000000000002,90,40,2.06,CA,1684761105
431,katsuren-haebaru,26.3369,127.8719,26.210000000000036,100,100,7.72,JP,1684761106
432,hradyz'k,49.2346,33.1361,16.939999999999998,79,100,5.8,UA,1684761106
433,tarfaya,27.9358,-12.9218,19.75,64,0,5.71,MA,1684761106
434,suva,-18.1416,178.4415,23.710000000000036,94,40,1.03,FJ,1684761106
435,lashio,22.9333,97.75,24.890000000000043,45,24,0.18,MM,1684760900
436,port blair,11.6667,92.75,28.629999999999995,75,13,4.01,IN,1684761106
437,kailua-kona,19.6406,-155.9956,23.980000000000018,96,100,3.6,US,1684760908
438,comayagua,14.45,-87.6333,23.340000000000032,70,100,2.0,HN,1684761107
439,bamboo flat,11.7,92.7167,28.670000000000016,75,13,3.92,IN,1684761107
440,cidreira,-30.1811,-50.2056,18.590000000000032,79,100,1.11,BR,1684761107
441,kiunga,-6.1219,141.2906,23.010000000000048,92,100,1.65,PG,1684761107
442,neiafu,-18.65,-173.9833,24.379999999999995,94,75,0.0,TO,1684761108
443,priargunsk,50.3691,119.1012,18.610000000000014,26,80,3.82,RU,1684761108
444,nova sintra,14.8667,-24.7167,20.420000000000016,80,100,9.68,CV,1684761108
445,weimar,50.9833,11.3167,27.970000000000027,57,55,4.03,DE,1684761108
446,karratha,-20.7377,116.8463,20.900000000000034,49,7,3.8,AU,1684761108
447,locharbriggs,55.1034,-3.5844,16.640000000000043,55,8,5.7,GB,1684761109
448,mogocha,53.7333,119.7667,12.28000000000003,43,79,0.49,RU,1684761109
449,katsuura,35.1333,140.3,19.510000000000048,91,100,2.58,JP,1684761109
450,laojunmiao,39.8333,97.7333,13.890000000000043,41,100,3.33,CN,1684761109
451,queenstown,-31.8976,26.8753,13.490000000000009,35,3,1.38,ZA,1684760970
452,brokopondo,4.75,-55.1667,26.600000000000023,89,75,2.75,SR,1684761109
453,hecun,36.5333,114.1111,20.79000000000002,29,8,2.21,CN,1684761110
454,cody,44.5263,-109.0565,15.120000000000005,47,0,3.6,US,1684761110
455,grabouw,-34.1515,19.0151,18.220000000000027,38,85,0.66,ZA,1684761110
456,rongelap,11.1635,166.8941,27.670000000000016,83,100,6.18,MH,1684761110
457,newman,37.3138,-121.0208,17.379999999999995,81,19,0.45,US,1684761110
458,forecariah,9.4306,-13.0881,33.450000000000045,57,100,2.01,GN,1684761110
459,sa'dah,16.9402,43.7639,27.060000000000002,35,31,3.56,YE,1684761110
460,calama,-22.4667,-68.9333,11.270000000000039,15,0,10.29,CL,1684761111
461,aykhal,66.0,111.5,-0.01999999999998181,79,100,3.15,RU,1684761111
462,al kharijah,25.4514,30.5464,38.19,9,100,2.93,EG,1684761111
463,sicuani,-14.2694,-71.2261,9.100000000000023,35,0,0.67,PE,1684761111
464,beaufort,5.3473,115.7455,25.210000000000036,93,100,0.87,MY,1684761111
465,atherton,53.5237,-2.4935,20.970000000000027,65,98,1.34,GB,1684761111
466,san pedro,14.35,121.0167,29.640000000000043,81,100,2.52,PH,1684761112
467,kapa'a,22.0752,-159.319,24.180000000000007,86,100,6.69,US,1684761112
468,holualoa,19.6228,-155.9522,21.910000000000025,96,100,3.6,US,1684761112
469,glen innes,-29.7333,151.7333,4.660000000000025,55,0,0.9,AU,1684761112
470,orchard homes,46.8633,-114.0484,13.660000000000025,94,61,1.34,US,1684761112
471,vilyuysk,63.7553,121.6247,1.830000000000041,47,25,1.86,RU,1684761112
472,nasiriyah,31.0521,46.261,39.44,8,2,2.93,IQ,1684761113
473,cuencame de ceniceros,24.8711,-103.6964,19.430000000000007,47,14,0.96,MX,1684761113
474,valparaiso,-33.0393,-71.6273,15.129999999999995,94,100,2.06,CL,1684761113
475,homer,59.6425,-151.5483,6.560000000000002,76,20,1.34,US,1684761113
476,tarauaca,-8.1614,-70.7656,25.390000000000043,92,31,1.09,BR,1684761113
477,teluk nibung,3.001,99.8164,25.5,90,64,3.01,ID,1684761114
478,san jose de feliciano,-30.3845,-58.7517,17.410000000000025,96,100,2.39,AR,1684761114
479,yacimiento rio turbio,-51.5732,-72.3508,-1.339999999999975,64,75,5.66,AR,1684761098
480,uyuni,-20.4597,-66.825,3.5600000000000023,22,0,0.89,BO,1684761114
481,mahibadhoo,3.7833,72.9667,29.220000000000027,70,24,1.98,MV,1684761115
482,shingu,33.7333,135.9833,19.78000000000003,87,100,2.25,JP,1684761115
483,chernyshevskiy,63.0128,112.4714,3.910000000000025,51,100,1.55,RU,1684761115
484,mili,6.0815,171.735,28.30000000000001,79,100,4.68,MH,1684761115
485,groningen,53.25,6.75,24.510000000000048,69,20,4.12,NL,1684761059
486,amahai,-3.3333,128.9167,25.700000000000045,88,100,3.13,ID,1684761115
487,kuqa,41.7278,82.9364,24.590000000000032,15,29,8.1,CN,1684761116
488,sena madureira,-9.0656,-68.6569,24.950000000000045,95,92,0.58,BR,1684761116
489,igrim,63.1906,64.4162,20.680000000000007,31,5,0.72,RU,1684761116
490,rampur,28.8167,79.0333,40.200000000000045,10,0,3.77,IN,1684761116
491,wotho,10.1657,166.0102,27.79000000000002,83,100,5.81,MH,1684761116
492,chegdomyn,51.1167,133.0167,9.850000000000023,78,94,1.71,RU,1684761116
493,verkhovazh'ye,60.7472,42.0465,20.950000000000045,52,100,1.5,RU,1684761117
494,maragogi,-9.0122,-35.2225,27.430000000000007,76,14,2.8,BR,1684760864
495,wynyard,-41.0,145.7167,11.660000000000025,81,100,5.43,AU,1684761117
496,kemijarvi,66.7131,27.4306,21.04000000000002,34,100,2.35,FI,1684761118
497,zelenoborskiy,66.845,32.3622,14.050000000000011,59,100,2.81,RU,1684761118
498,yarmouth,41.7057,-70.2286,16.090000000000032,71,0,8.94,US,1684760907
499,touros,-5.1989,-35.4608,29.350000000000023,69,88,6.38,BR,1684761015
500,kostyantynivka,48.5277,37.7069,20.02000000000004,58,100,7.33,UA,1684761119
501,manggar,-2.8833,108.2667,28.07000000000005,75,66,4.13,ID,1684761119
502,pariaman,-0.619,100.12,26.260000000000048,86,100,1.22,ID,1684761119
503,hilo,19.7297,-155.09,21.810000000000002,96,75,2.57,US,1684761041
504,enewetak,11.3474,162.3373,27.850000000000023,82,83,6.66,MH,1684761111
505,pale,43.8161,18.5694,22.860000000000014,31,75,4.12,BA,1684761120
506,zlotow,53.3635,17.0408,21.939999999999998,45,95,3.66,PL,1684761120
507,pacasmayo,-7.4006,-79.5714,22.590000000000032,80,13,2.78,PE,1684761121
508,nishinoomote,30.7333,131.0,21.29000000000002,72,92,2.83,JP,1684761121
509,zaltan,32.947,11.8665,24.629999999999995,46,0,5.94,LY,1684761122
510,belyy yar,53.6039,91.3903,19.939999999999998,28,0,6.0,RU,1684761123
511,kalifornsky,60.4183,-151.29,1.8900000000000432,93,40,2.06,US,1684761125
512,siwa oasis,29.2041,25.5195,32.110000000000014,16,0,6.65,EG,1684761125
513,rehoboth,-23.3167,17.0833,27.710000000000036,13,0,3.39,NA,1684761126
514,gamba,-2.65,10.0,27.450000000000045,73,88,1.47,GA,1684761126
515,dire,12.2833,-10.9667,32.360000000000014,47,100,1.45,ML,1684761127
516,kavieng,-2.5744,150.7967,27.03000000000003,82,100,7.4,PG,1684761127
517,kruisfontein,-34.0033,24.7314,17.710000000000036,53,100,4.83,ZA,1684761127
518,alapayevsk,57.8516,61.6963,24.600000000000023,22,67,1.99,RU,1684761128
519,sekong,-6.3996,106.0252,24.420000000000016,91,100,0.57,ID,1684761128
520,cill airne,52.05,-9.5167,15.03000000000003,58,75,3.6,IE,1684761129
521,padang,-0.9492,100.3543,26.439999999999998,87,78,1.18,ID,1684761129
522,tadine,-21.55,167.8833,22.55000000000001,67,100,7.37,NC,1684761130
523,vernon,50.2581,-119.2691,13.5,79,98,0.89,CA,1684760995
524,bulgan,48.8125,103.5347,12.740000000000009,50,74,1.58,MN,1684761131
525,isangel,-19.55,169.2667,22.78000000000003,84,100,4.67,VU,1684761131
526,ta`u,-14.2336,-169.5144,27.379999999999995,77,93,4.06,AS,1684761132
527,buka,40.8108,69.1986,30.590000000000032,20,10,3.98,UZ,1684761132
528,inari,68.906,27.0288,20.110000000000014,42,7,2.43,FI,1684761133
529,xinzhou,38.4092,112.7333,16.620000000000005,25,24,0.28,CN,1684760947
530,tsiombe,-25.3,45.4833,24.660000000000025,49,5,6.03,MG,1684761134
531,smirnovo,54.5125,69.4222,22.49000000000001,36,74,2.09,KZ,1684761135
532,rabo de peixe,37.8,-25.5833,19.730000000000018,68,20,4.63,PT,1684761136
533,port-cartier,50.0334,-66.8654,6.53000000000003,40,9,2.95,CA,1684761137
534,jiangyou,31.7667,104.7167,17.400000000000034,77,100,2.0,CN,1684761137
535,manokwari,-0.8667,134.0833,26.30000000000001,71,10,0.84,ID,1684761138
536,meulaboh,4.1363,96.1285,26.840000000000032,86,100,4.42,ID,1684761139
537,midvagur,62.0511,-7.1939,9.460000000000036,76,75,6.69,FO,1684761139
538,myeik,12.4333,98.6,28.24000000000001,78,44,4.04,MM,1684761140
539,baneasa,44.0461,26.0642,23.75,48,90,5.85,RO,1684761141
540,conception bay south,47.4999,-52.9981,12.53000000000003,97,100,2.61,CA,1684761142
541,ishurdi,24.1333,89.0833,31.920000000000016,52,33,5.08,BD,1684761143
542,kayangel,8.0823,134.7173,29.090000000000032,74,35,3.53,PW,1684761143
543,ziro,27.6333,93.8333,13.080000000000041,91,98,0.18,IN,1684761144
544,hadibu,12.65,54.0333,31.260000000000048,64,99,2.37,YE,1684761144
545,oppdal,62.5943,9.6912,17.460000000000036,40,100,3.33,NO,1684761145
546,palmerston north,-40.35,175.6167,7.810000000000002,99,77,1.5,NZ,1684760855
547,valle hermoso,25.6667,-97.8333,24.920000000000016,86,0,1.18,MX,1684761146
548,salalah,17.0151,54.0924,32.05000000000001,66,40,6.17,OM,1684761146
549,fort mcmurray,56.7268,-111.381,10.770000000000039,93,100,0.51,CA,1684761147
550,kirensk,57.7853,108.1119,8.090000000000032,77,89,2.7,RU,1684761147
551,nadi,-17.8,177.4167,24.0,94,20,1.03,FJ,1684761148
552,edna,28.9786,-96.6461,22.930000000000007,92,30,3.27,US,1684761148
553,kuressaare,58.2481,22.5039,19.970000000000027,32,0,3.09,EE,1684761149
554,sao joao da barra,-21.6403,-41.0511,24.05000000000001,63,99,1.61,BR,1684761149
555,khuzdar,27.7384,66.6434,30.160000000000025,26,100,6.42,PK,1684761150
556,petrolina,-9.3986,-40.5008,28.03000000000003,54,75,6.17,BR,1684761038
557,pitimbu,-7.4706,-34.8086,28.33000000000004,77,20,5.6,BR,1684761152
558,belaya kholunitsa,58.84,50.8528,19.970000000000027,50,78,2.66,RU,1684761153
559,tromso,69.6496,18.957,15.010000000000048,44,0,1.54,NO,1684761153
560,altai,46.3722,96.2583,10.390000000000043,36,11,9.96,MN,1684761154
561,salym,60.0625,71.4789,19.53000000000003,35,8,4.25,RU,1684761154
562,crotone,39.0851,17.1178,21.970000000000027,64,0,5.66,IT,1684761155
563,illizi,26.4833,8.4667,38.89000000000004,5,0,9.15,DZ,1684761156
564,nenjiang,49.1833,125.2167,16.430000000000007,40,8,3.09,CN,1684761156
565,camiri,-20.05,-63.5167,21.30000000000001,86,91,1.83,BO,1684761157
566,totness,5.8833,-56.3167,27.25,84,94,4.07,SR,1684761157
567,tarawa,1.419,172.984,26.05000000000001,94,75,0.0,KI,1684761157
568,kadipur,26.1667,82.3833,40.53000000000003,11,0,2.43,IN,1684761158
569,manikpur,25.0667,81.1167,41.5,11,25,3.02,IN,1684761058
570,machico,32.7,-16.7667,23.340000000000032,67,40,7.2,PT,1684761159
571,eyl,7.9803,49.8164,30.720000000000027,65,98,5.99,SO,1684761160
572,catio,11.2833,-15.25,33.629999999999995,46,28,4.57,GW,1684761161
573,la ronge,55.1001,-105.2842,7.140000000000043,70,20,0.51,CA,1684761162
574,richards bay,-28.783,32.0377,19.350000000000023,68,42,5.16,ZA,1684761162
575,extrema,-22.8547,-46.3183,19.82000000000005,58,100,2.57,BR,1684761162
576,horta,38.5333,-28.6333,19.450000000000045,77,75,4.63,PT,1684761163
577,laascaanood,8.4774,47.3597,29.99000000000001,47,100,1.44,SO,1684761163
578,la sarre,48.8002,-79.1996,4.240000000000009,36,8,1.3,CA,1684761169
579,antsiranana,-12.2787,49.2917,27.890000000000043,63,87,3.41,MG,1684761169
580,kunduz,36.75,68.75,36.960000000000036,13,100,3.49,AF,1684761169
581,malpe,13.35,74.7167,31.610000000000014,74,65,4.18,IN,1684761169
582,oum hadjer,13.2954,19.6966,39.82000000000005,19,8,3.47,TD,1684761170
583,weligama,5.9667,80.4167,27.33000000000004,82,3,2.99,LK,1684761170
584,aldinga beach,-35.2793,138.4604,12.04000000000002,68,89,2.56,AU,1684761170
585,severo-yeniseyskiy,60.3725,93.0408,8.930000000000007,56,57,3.65,RU,1684761170
586,pushkinskiye gory,57.0209,28.9103,16.439999999999998,58,100,3.25,RU,1684761171
587,port saint john's,-31.6229,29.5448,18.77000000000004,58,29,4.49,ZA,1684761171
588,swan hill,-35.3378,143.5544,8.980000000000018,69,100,2.02,AU,1684761171
589,carora,10.1755,-70.0827,23.52000000000004,84,100,0.2,VE,1684761171
590,ellensburg,46.9965,-120.5479,10.980000000000018,70,0,10.29,US,1684761158
591,mao,39.8885,4.2658,21.310000000000002,73,40,6.17,ES,1684761172
592,tatishchevo,51.6703,45.5953,19.710000000000036,49,99,6.79,RU,1684761172
593,jishui,33.7333,115.4,19.78000000000003,47,100,1.86,CN,1684761173
